customer_id,signup_date,plan,marketing_channel,country,churn_date
9664,2024-08-24,Enterprise,LinkedIn,France,
9665,2024-08-24,Pro,Facebook Ads,UK,
9666,2024-08-24,Basic,Facebook Ads,France,
9667,2024-08-24,Basic,SEO,India,2024-10-05
9668,2024-08-24,Pro,Google Ads,Japan,
9669,2024-08-24,Pro,SEO,France,
9670,2024-08-24,Basic,Facebook Ads,Japan,2025-12-27
9671,2024-08-24,Basic,SEO,Canada,
9672,2024-08-24,Pro,Google Ads,UK,2024-11-16
9673,2024-08-24,Basic,Facebook Ads,UK,
9674,2024-08-24,Pro,SEO,Canada,
9675,2024-08-24,Pro,LinkedIn,Canada,2024-11-02
9676,2024-08-24,Basic,LinkedIn,Australia,
9677,2024-08-24,Basic,Facebook Ads,Other,
9678,2024-08-24,Basic,Google Ads,Germany,
9679,2024-08-24,Basic,Facebook Ads,Canada,2024-08-31
9680,2024-08-24,Basic,Google Ads,Germany,
9681,2024-08-24,Enterprise,LinkedIn,Canada,
9682,2024-08-24,Pro,Google Ads,France,
9683,2024-08-24,Basic,Google Ads,France,2025-12-27
9684,2024-08-24,Pro,LinkedIn,USA,2025-12-06
9685,2024-08-24,Basic,Facebook Ads,UK,
9686,2024-08-24,Basic,Google Ads,Other,2025-01-18
9687,2024-08-24,Basic,Facebook Ads,USA,
9688,2024-08-24,Basic,Google Ads,Canada,2024-08-24
9689,2024-08-24,Enterprise,SEO,Germany,2024-08-24
9690,2024-08-24,Basic,Facebook Ads,Germany,2024-11-30
9691,2024-08-24,Basic,SEO,Canada,2024-09-28
9692,2024-08-24,Pro,LinkedIn,Germany,2024-12-07
9693,2024-08-24,Basic,Facebook Ads,UK,2024-11-02
9694,2024-08-24,Basic,Facebook Ads,Canada,2024-08-31
9695,2024-08-24,Pro,LinkedIn,Japan,
9696,2024-08-24,Basic,SEO,France,2024-08-24
9697,2024-08-24,Basic,LinkedIn,Japan,2025-12-20
9698,2024-08-24,Basic,Google Ads,France,2024-10-19
9699,2024-08-24,Basic,LinkedIn,Australia,
9700,2024-08-24,Basic,Google Ads,Japan,2025-12-27
9701,2024-08-24,Pro,Google Ads,India,
9702,2024-08-24,Pro,LinkedIn,India,2025-10-04
9703,2024-08-31,Pro,LinkedIn,Canada,
9704,2024-08-31,Basic,LinkedIn,Other,2024-12-28
9705,2024-08-31,Pro,Google Ads,Germany,
9706,2024-08-31,Enterprise,LinkedIn,Canada,2024-10-05
9707,2024-08-31,Basic,Google Ads,UK,
9708,2024-08-31,Basic,SEO,Australia,2024-10-19
9709,2024-08-31,Basic,Facebook Ads,Brazil,2024-11-30
9710,2024-08-31,Basic,LinkedIn,UK,2025-06-21
9711,2024-08-31,Enterprise,SEO,Japan,
9712,2024-08-31,Basic,LinkedIn,Other,
9713,2024-08-31,Pro,Facebook Ads,Brazil,2024-11-30
9714,2024-08-31,Enterprise,LinkedIn,France,2024-08-31
9715,2024-08-31,Basic,LinkedIn,Other,
9716,2024-08-31,Basic,SEO,France,
9717,2024-08-31,Basic,SEO,Japan,
9718,2024-08-31,Basic,Facebook Ads,Canada,2025-04-12
9719,2024-08-31,Basic,Facebook Ads,France,
9720,2024-08-31,Basic,SEO,Japan,2025-03-08
9721,2024-08-31,Basic,Facebook Ads,Canada,2025-05-24
9722,2024-08-31,Pro,LinkedIn,USA,
9723,2024-08-31,Basic,Facebook Ads,France,
9724,2024-08-31,Basic,SEO,USA,
9725,2024-08-31,Basic,Google Ads,Australia,2025-05-24
9726,2024-08-31,Basic,Facebook Ads,India,
9727,2024-08-31,Pro,LinkedIn,Other,2024-12-14
9728,2024-08-31,Pro,Google Ads,USA,2024-09-14
9729,2024-08-31,Pro,LinkedIn,France,
9730,2024-08-31,Pro,LinkedIn,India,2024-11-30
9731,2024-08-31,Basic,Google Ads,Canada,2024-10-26
9732,2024-08-31,Pro,SEO,Canada,
9733,2024-08-31,Pro,Facebook Ads,Other,
9734,2024-08-31,Basic,Google Ads,France,2025-12-27
9735,2024-08-31,Pro,LinkedIn,Japan,
9736,2024-08-31,Basic,Google Ads,Australia,2025-12-27
9737,2024-08-31,Enterprise,LinkedIn,Germany,
9738,2024-08-31,Basic,LinkedIn,France,
9739,2024-08-31,Basic,SEO,Australia,
9740,2024-08-31,Pro,LinkedIn,Canada,2025-01-04
9741,2024-08-31,Basic,SEO,UK,
9742,2024-08-31,Pro,LinkedIn,France,2024-12-21
9743,2024-08-31,Basic,LinkedIn,Japan,2024-11-16
9744,2024-08-31,Basic,SEO,India,
9745,2024-09-07,Basic,SEO,India,
9746,2024-09-07,Basic,Google Ads,Brazil,
9747,2024-09-07,Basic,Google Ads,Japan,2024-09-14
9748,2024-09-07,Enterprise,Google Ads,Other,
9749,2024-09-07,Basic,Google Ads,Other,
9750,2024-09-07,Basic,LinkedIn,USA,2025-03-22
9751,2024-09-07,Basic,LinkedIn,UK,2025-12-27
9752,2024-09-07,Basic,Google Ads,Germany,2024-12-07
9753,2024-09-07,Basic,LinkedIn,Canada,2024-12-07
9754,2024-09-07,Pro,SEO,Australia,2024-11-09
9755,2024-09-07,Pro,Google Ads,Canada,
9756,2024-09-07,Basic,Facebook Ads,Canada,
9757,2024-09-07,Enterprise,Facebook Ads,France,2025-12-27
9758,2024-09-07,Basic,LinkedIn,Brazil,2025-03-01
9759,2024-09-07,Enterprise,Facebook Ads,Japan,
9760,2024-09-07,Basic,SEO,Australia,
9761,2024-09-07,Basic,SEO,Brazil,2024-12-14
9762,2024-09-07,Enterprise,SEO,USA,2024-11-09
9763,2024-09-07,Basic,LinkedIn,Australia,
9764,2024-09-07,Basic,Google Ads,Australia,
9765,2024-09-07,Pro,Google Ads,Other,
9766,2024-09-07,Pro,LinkedIn,UK,2025-02-01
9767,2024-09-07,Basic,LinkedIn,Other,
9768,2024-09-07,Basic,SEO,Other,2024-12-07
9769,2024-09-07,Pro,Google Ads,USA,2024-12-21
9770,2024-09-07,Basic,SEO,Germany,
9771,2024-09-07,Pro,LinkedIn,Brazil,
9772,2024-09-07,Pro,Google Ads,Canada,2024-11-09
9773,2024-09-07,Basic,Facebook Ads,France,2024-12-21
9774,2024-09-07,Basic,Facebook Ads,France,2024-09-14
9775,2024-09-07,Pro,LinkedIn,Germany,2025-11-22
9776,2024-09-07,Basic,SEO,UK,
9777,2024-09-07,Basic,LinkedIn,Brazil,2024-10-12
9778,2024-09-07,Pro,SEO,Other,2024-11-09
9779,2024-09-07,Basic,Google Ads,Germany,2024-10-12
9780,2024-09-07,Pro,Facebook Ads,Japan,2025-08-16
9781,2024-09-07,Basic,LinkedIn,India,2024-10-12
9782,2024-09-07,Enterprise,SEO,Brazil,
9783,2024-09-14,Enterprise,Facebook Ads,USA,2024-10-05
9784,2024-09-14,Basic,Facebook Ads,Canada,2025-12-27
9785,2024-09-14,Basic,Facebook Ads,UK,
9786,2024-09-14,Basic,SEO,USA,
9787,2024-09-14,Basic,Facebook Ads,Japan,
9788,2024-09-14,Pro,Google Ads,UK,2025-11-01
9789,2024-09-14,Pro,Google Ads,France,2025-12-27
9790,2024-09-14,Basic,LinkedIn,Other,2024-12-14
9791,2024-09-14,Pro,LinkedIn,USA,
9792,2024-09-14,Pro,SEO,Brazil,
9793,2024-09-14,Enterprise,Google Ads,Australia,2024-09-28
9794,2024-09-14,Basic,Facebook Ads,Japan,2024-09-14
9795,2024-09-14,Basic,Facebook Ads,India,2024-10-26
9796,2024-09-14,Enterprise,LinkedIn,UK,2025-09-27
9797,2024-09-14,Basic,Facebook Ads,India,
9798,2024-09-14,Basic,LinkedIn,Japan,
9799,2024-09-14,Basic,Google Ads,UK,2024-09-21
9800,2024-09-14,Pro,SEO,Other,
9801,2024-09-14,Basic,SEO,Australia,
9802,2024-09-14,Basic,Facebook Ads,Germany,
9803,2024-09-14,Pro,SEO,France,
9804,2024-09-14,Basic,Facebook Ads,UK,2025-12-27
9805,2024-09-14,Pro,Google Ads,Canada,
9806,2024-09-14,Basic,LinkedIn,France,
9807,2024-09-14,Pro,SEO,USA,2025-12-27
9808,2024-09-14,Basic,SEO,Japan,
9809,2024-09-14,Basic,Facebook Ads,France,
9810,2024-09-14,Basic,Facebook Ads,Japan,2024-12-21
9811,2024-09-14,Enterprise,Facebook Ads,Other,
9812,2024-09-14,Basic,Facebook Ads,Germany,2024-09-28
9813,2024-09-14,Enterprise,Facebook Ads,Other,
9814,2024-09-14,Basic,Facebook Ads,Germany,
9815,2024-09-14,Basic,Google Ads,USA,2024-12-14
9816,2024-09-14,Basic,LinkedIn,France,2024-12-14
9817,2024-09-14,Pro,SEO,Germany,
9818,2024-09-14,Basic,Google Ads,Germany,
9819,2024-09-14,Basic,LinkedIn,India,2025-06-28
9820,2024-09-14,Enterprise,SEO,Canada,2025-08-23
9821,2024-09-14,Basic,SEO,Australia,2025-05-03
9822,2024-09-14,Basic,Google Ads,France,2025-03-08
9823,2024-09-14,Basic,Google Ads,Other,
9824,2024-09-14,Pro,SEO,Germany,2024-10-26
9825,2024-09-14,Pro,Google Ads,Other,
9826,2024-09-14,Basic,Facebook Ads,Germany,2025-02-08
9827,2024-09-21,Basic,Facebook Ads,France,
9828,2024-09-21,Basic,Facebook Ads,Australia,2024-11-09
9829,2024-09-21,Basic,LinkedIn,Brazil,
9830,2024-09-21,Pro,SEO,India,2024-12-28
9831,2024-09-21,Pro,SEO,Australia,2024-11-30
9832,2024-09-21,Basic,LinkedIn,Germany,2024-10-12
9833,2024-09-21,Basic,Google Ads,Canada,
9834,2024-09-21,Basic,SEO,Brazil,
9835,2024-09-21,Basic,Facebook Ads,India,2025-09-13
9836,2024-09-21,Basic,SEO,India,2025-12-27
9837,2024-09-21,Basic,LinkedIn,UK,2025-11-08
9838,2024-09-21,Pro,Google Ads,USA,
9839,2024-09-21,Pro,SEO,Australia,
9840,2024-09-21,Basic,Facebook Ads,Canada,
9841,2024-09-21,Pro,Facebook Ads,USA,2025-09-27
9842,2024-09-21,Pro,Facebook Ads,France,2025-05-24
9843,2024-09-21,Basic,Google Ads,UK,2025-12-27
9844,2024-09-21,Basic,SEO,Japan,
9845,2024-09-21,Pro,SEO,Brazil,2024-11-23
9846,2024-09-21,Basic,LinkedIn,India,2024-11-09
9847,2024-09-21,Enterprise,LinkedIn,Japan,2025-09-13
9848,2024-09-21,Basic,Facebook Ads,Australia,
9849,2024-09-21,Basic,LinkedIn,France,2024-09-21
9850,2024-09-21,Basic,Facebook Ads,India,2025-12-27
9851,2024-09-21,Basic,Facebook Ads,Canada,2024-12-21
9852,2024-09-21,Basic,LinkedIn,Australia,
9853,2024-09-21,Basic,Google Ads,Canada,2025-12-20
9854,2024-09-21,Enterprise,Facebook Ads,Other,
9855,2024-09-21,Basic,Facebook Ads,USA,2024-12-07
9856,2024-09-21,Basic,Google Ads,Australia,2024-12-21
9857,2024-09-21,Enterprise,LinkedIn,France,
9858,2024-09-21,Pro,LinkedIn,France,2024-11-23
9859,2024-09-21,Basic,Google Ads,Brazil,
9860,2024-09-21,Basic,Google Ads,Other,
9861,2024-09-28,Enterprise,Facebook Ads,India,2025-12-27
9862,2024-09-28,Basic,Facebook Ads,France,2024-11-30
9863,2024-09-28,Basic,Google Ads,USA,2024-10-05
9864,2024-09-28,Basic,SEO,Canada,
9865,2024-09-28,Basic,Facebook Ads,France,2025-12-27
9866,2024-09-28,Pro,Google Ads,France,2025-02-15
9867,2024-09-28,Basic,SEO,Germany,2024-11-09
9868,2024-09-28,Pro,Facebook Ads,Brazil,
9869,2024-09-28,Basic,Facebook Ads,UK,
9870,2024-09-28,Basic,Facebook Ads,India,
9871,2024-09-28,Basic,SEO,Canada,
9872,2024-09-28,Pro,LinkedIn,Canada,
9873,2024-09-28,Pro,Google Ads,France,
9874,2024-09-28,Enterprise,Google Ads,India,2024-10-26
9875,2024-09-28,Basic,LinkedIn,Brazil,2025-11-15
9876,2024-09-28,Enterprise,Google Ads,UK,2025-12-27
9877,2024-09-28,Enterprise,Facebook Ads,USA,
9878,2024-09-28,Basic,Google Ads,Canada,
9879,2024-09-28,Basic,SEO,India,2024-09-28
9880,2024-09-28,Basic,LinkedIn,Japan,
9881,2024-09-28,Basic,Google Ads,France,2025-12-13
9882,2024-09-28,Basic,SEO,UK,
9883,2024-09-28,Pro,SEO,UK,2024-12-14
9884,2024-09-28,Basic,SEO,Germany,
9885,2024-09-28,Basic,LinkedIn,USA,
9886,2024-09-28,Basic,Google Ads,Australia,
9887,2024-09-28,Pro,SEO,UK,
9888,2024-10-05,Basic,LinkedIn,India,2025-08-16
9889,2024-10-05,Pro,SEO,Other,2025-12-27
9890,2024-10-05,Pro,Google Ads,Japan,2025-03-01
9891,2024-10-05,Basic,Facebook Ads,USA,2025-12-27
9892,2024-10-05,Pro,Google Ads,France,
9893,2024-10-05,Enterprise,SEO,France,
9894,2024-10-05,Basic,LinkedIn,USA,2024-12-28
9895,2024-10-05,Pro,Facebook Ads,Japan,
9896,2024-10-05,Pro,LinkedIn,Australia,
9897,2024-10-05,Basic,Facebook Ads,Japan,
9898,2024-10-05,Basic,Google Ads,Australia,2025-12-27
9899,2024-10-05,Pro,SEO,USA,2024-12-07
9900,2024-10-05,Pro,Facebook Ads,France,
9901,2024-10-05,Basic,Google Ads,Canada,
9902,2024-10-05,Basic,LinkedIn,UK,2024-10-12
9903,2024-10-05,Enterprise,SEO,USA,
9904,2024-10-05,Basic,LinkedIn,Germany,
9905,2024-10-05,Pro,LinkedIn,UK,2024-10-19
9906,2024-10-05,Pro,LinkedIn,India,2025-04-05
9907,2024-10-05,Enterprise,LinkedIn,Other,
9908,2024-10-05,Basic,Google Ads,Germany,2024-10-05
9909,2024-10-05,Basic,Google Ads,UK,
9910,2024-10-05,Basic,Google Ads,Other,
9911,2024-10-05,Basic,Google Ads,Japan,
9912,2024-10-05,Pro,Facebook Ads,UK,2024-11-02
9913,2024-10-05,Pro,SEO,USA,2025-11-22
9914,2024-10-05,Enterprise,LinkedIn,Japan,
9915,2024-10-05,Basic,SEO,Australia,
9916,2024-10-05,Basic,SEO,France,
9917,2024-10-05,Basic,Google Ads,India,
9918,2024-10-05,Pro,SEO,Other,2024-10-19
9919,2024-10-05,Basic,Google Ads,Other,
9920,2024-10-05,Pro,Facebook Ads,Australia,
9921,2024-10-05,Basic,SEO,France,2025-02-15
9922,2024-10-12,Enterprise,LinkedIn,India,
9923,2024-10-12,Basic,SEO,France,
9924,2024-10-12,Enterprise,LinkedIn,India,2024-11-09
9925,2024-10-12,Basic,SEO,Australia,
9926,2024-10-12,Pro,LinkedIn,Japan,
9927,2024-10-12,Pro,Facebook Ads,India,
9928,2024-10-12,Basic,Google Ads,Australia,
9929,2024-10-12,Basic,SEO,India,
9930,2024-10-12,Basic,Google Ads,USA,2025-05-03
9931,2024-10-12,Enterprise,LinkedIn,Other,
9932,2024-10-12,Pro,Facebook Ads,India,
9933,2024-10-12,Pro,LinkedIn,USA,
9934,2024-10-12,Pro,SEO,Other,
9935,2024-10-12,Pro,Facebook Ads,Brazil,2024-11-23
9936,2024-10-12,Pro,Facebook Ads,UK,2024-11-16
9937,2024-10-12,Basic,Google Ads,Brazil,
9938,2024-10-12,Basic,LinkedIn,France,2024-11-16
9939,2024-10-12,Basic,Google Ads,Brazil,
9940,2024-10-12,Basic,Facebook Ads,Canada,2024-12-07
9941,2024-10-12,Pro,SEO,Japan,
9942,2024-10-12,Basic,LinkedIn,Other,2024-10-12
9943,2024-10-12,Pro,LinkedIn,India,
9944,2024-10-12,Pro,Google Ads,USA,2025-11-22
9945,2024-10-12,Pro,SEO,France,
9946,2024-10-12,Enterprise,SEO,UK,2025-12-27
9947,2024-10-12,Enterprise,Google Ads,Australia,2025-12-27
9948,2024-10-12,Pro,Google Ads,Brazil,2025-03-22
9949,2024-10-12,Basic,Google Ads,Brazil,2024-10-26
9950,2024-10-12,Basic,Google Ads,Japan,
9951,2024-10-12,Basic,LinkedIn,Germany,
9952,2024-10-12,Enterprise,SEO,Brazil,
9953,2024-10-12,Basic,SEO,Japan,2024-11-30
9954,2024-10-12,Pro,Facebook Ads,Australia,2025-12-27
9955,2024-10-12,Basic,SEO,UK,
9956,2024-10-12,Pro,LinkedIn,India,2025-12-27
9957,2024-10-19,Basic,Facebook Ads,Australia,
9958,2024-10-19,Enterprise,Google Ads,Canada,2025-03-01
9959,2024-10-19,Pro,SEO,Canada,
9960,2024-10-19,Basic,Facebook Ads,India,
9961,2024-10-19,Basic,LinkedIn,Brazil,2025-12-27
9962,2024-10-19,Basic,SEO,UK,2024-11-02
9963,2024-10-19,Enterprise,SEO,Other,
9964,2024-10-19,Basic,SEO,Canada,
9965,2024-10-19,Basic,SEO,India,
9966,2024-10-19,Basic,LinkedIn,Canada,2025-01-18
9967,2024-10-19,Pro,Google Ads,USA,
9968,2024-10-19,Pro,LinkedIn,Germany,
9969,2024-10-19,Enterprise,Facebook Ads,Canada,
9970,2024-10-19,Enterprise,SEO,Other,2025-02-01
9971,2024-10-19,Pro,SEO,Germany,
9972,2024-10-19,Pro,Google Ads,UK,2024-10-26
9973,2024-10-19,Basic,Google Ads,Canada,
9974,2024-10-19,Basic,Google Ads,Australia,
9975,2024-10-19,Basic,Facebook Ads,India,2025-04-26
9976,2024-10-19,Pro,SEO,Other,2025-01-18
9977,2024-10-19,Basic,SEO,Australia,2025-06-21
9978,2024-10-19,Pro,LinkedIn,Germany,
9979,2024-10-19,Pro,Facebook Ads,France,
9980,2024-10-19,Basic,Facebook Ads,Brazil,2025-08-30
9981,2024-10-19,Pro,Google Ads,USA,2024-11-16
9982,2024-10-19,Basic,Facebook Ads,India,
9983,2024-10-19,Pro,Google Ads,Other,2024-12-21
9984,2024-10-19,Pro,Google Ads,Australia,
9985,2024-10-19,Pro,SEO,Canada,
9986,2024-10-19,Basic,LinkedIn,UK,
9987,2024-10-19,Basic,LinkedIn,Brazil,
9988,2024-10-19,Basic,SEO,India,
9989,2024-10-19,Basic,Facebook Ads,India,2024-12-07
9990,2024-10-19,Basic,Google Ads,Brazil,2025-08-16
9991,2024-10-19,Pro,SEO,Other,2024-12-07
9992,2024-10-19,Basic,Facebook Ads,USA,2025-12-27
9993,2024-10-19,Basic,Facebook Ads,Japan,
9994,2024-10-19,Basic,SEO,Australia,
9995,2024-10-19,Basic,LinkedIn,France,
9996,2024-10-19,Basic,Facebook Ads,Canada,
9997,2024-10-19,Basic,Google Ads,UK,
9998,2024-10-19,Pro,Google Ads,India,2025-06-14
9999,2024-10-19,Basic,Facebook Ads,India,2025-08-23
10000,2024-10-19,Basic,LinkedIn,Other,
10001,2024-10-19,Basic,LinkedIn,France,2024-11-23
10002,2024-10-19,Basic,LinkedIn,India,
10003,2024-10-19,Basic,Google Ads,Brazil,2025-05-10
10004,2024-10-26,Basic,LinkedIn,Japan,
10005,2024-10-26,Basic,Facebook Ads,India,
10006,2024-10-26,Basic,Facebook Ads,Japan,
10007,2024-10-26,Pro,Google Ads,Germany,
10008,2024-10-26,Basic,LinkedIn,Germany,
10009,2024-10-26,Basic,SEO,India,2024-10-26
10010,2024-10-26,Pro,SEO,Other,
10011,2024-10-26,Basic,SEO,Other,2025-12-27
10012,2024-10-26,Enterprise,LinkedIn,India,2025-04-05
10013,2024-10-26,Basic,Google Ads,USA,
10014,2024-10-26,Pro,Facebook Ads,Brazil,
10015,2024-10-26,Basic,Facebook Ads,Canada,
10016,2024-10-26,Basic,Google Ads,Canada,
10017,2024-10-26,Pro,LinkedIn,Canada,
10018,2024-10-26,Enterprise,Google Ads,India,
10019,2024-10-26,Basic,Google Ads,Other,
10020,2024-10-26,Pro,Facebook Ads,UK,2025-06-28
10021,2024-10-26,Pro,Google Ads,Japan,
10022,2024-10-26,Pro,Google Ads,Australia,2025-07-12
10023,2024-10-26,Basic,LinkedIn,Japan,2025-12-27
10024,2024-10-26,Basic,Facebook Ads,UK,
10025,2024-10-26,Basic,LinkedIn,France,
10026,2024-10-26,Pro,SEO,Japan,
10027,2024-10-26,Basic,LinkedIn,Australia,2025-02-08
10028,2024-10-26,Pro,LinkedIn,Japan,
10029,2024-10-26,Basic,Google Ads,USA,
10030,2024-10-26,Pro,LinkedIn,Canada,
10031,2024-10-26,Pro,Google Ads,Other,2024-12-14
10032,2024-10-26,Enterprise,Google Ads,USA,2025-12-27
10033,2024-10-26,Basic,LinkedIn,France,
10034,2024-10-26,Pro,Facebook Ads,France,2025-12-27
10035,2024-10-26,Pro,Google Ads,Other,
10036,2024-10-26,Pro,SEO,India,2025-08-02
10037,2024-10-26,Pro,Google Ads,USA,
10038,2024-10-26,Basic,Google Ads,UK,
10039,2024-10-26,Basic,Facebook Ads,Canada,2024-11-09
10040,2024-10-26,Basic,LinkedIn,Australia,2025-12-27
10041,2024-10-26,Basic,Facebook Ads,Brazil,
10042,2024-11-02,Basic,Google Ads,UK,
10043,2024-11-02,Pro,Google Ads,Other,
10044,2024-11-02,Basic,SEO,Canada,
10045,2024-11-02,Pro,LinkedIn,Australia,2024-12-28
10046,2024-11-02,Basic,SEO,Australia,2025-01-18
10047,2024-11-02,Basic,SEO,Australia,
10048,2024-11-02,Enterprise,LinkedIn,France,2024-12-28
10049,2024-11-02,Enterprise,Google Ads,Other,
10050,2024-11-02,Pro,Facebook Ads,Canada,
10051,2024-11-02,Pro,Google Ads,USA,2025-10-04
10052,2024-11-02,Pro,SEO,UK,2024-12-28
10053,2024-11-02,Basic,SEO,Brazil,
10054,2024-11-02,Pro,Google Ads,Japan,
10055,2024-11-02,Pro,Google Ads,Brazil,
10056,2024-11-02,Basic,SEO,Japan,2025-03-01
10057,2024-11-02,Basic,SEO,Germany,
10058,2024-11-02,Basic,SEO,UK,
10059,2024-11-02,Basic,SEO,UK,
10060,2024-11-02,Basic,Google Ads,France,2024-11-30
10061,2024-11-02,Basic,Facebook Ads,Brazil,
10062,2024-11-02,Pro,Facebook Ads,India,
10063,2024-11-02,Pro,Facebook Ads,Japan,
10064,2024-11-02,Basic,Facebook Ads,Other,
10065,2024-11-02,Basic,Facebook Ads,UK,2025-09-27
10066,2024-11-02,Basic,Facebook Ads,Canada,
10067,2024-11-02,Pro,SEO,Brazil,
10068,2024-11-02,Basic,SEO,France,
10069,2024-11-02,Basic,SEO,Australia,
10070,2024-11-02,Basic,LinkedIn,Australia,
10071,2024-11-02,Basic,LinkedIn,Japan,2024-12-07
10072,2024-11-02,Basic,LinkedIn,Australia,
10073,2024-11-02,Pro,LinkedIn,Germany,2024-12-28
10074,2024-11-02,Basic,Facebook Ads,Japan,2024-11-30
10075,2024-11-02,Pro,Google Ads,USA,2025-11-08
10076,2024-11-02,Basic,Facebook Ads,India,2025-06-21
10077,2024-11-02,Pro,LinkedIn,India,
10078,2024-11-02,Basic,LinkedIn,Other,
10079,2024-11-02,Pro,LinkedIn,Germany,2025-03-01
10080,2024-11-02,Basic,LinkedIn,UK,
10081,2024-11-02,Basic,Google Ads,India,
10082,2024-11-02,Enterprise,SEO,Germany,
10083,2024-11-02,Basic,Google Ads,Australia,
10084,2024-11-02,Basic,LinkedIn,USA,
10085,2024-11-02,Pro,Google Ads,UK,2025-12-27
10086,2024-11-02,Basic,Facebook Ads,India,
10087,2024-11-02,Enterprise,LinkedIn,Other,2025-02-22
10088,2024-11-09,Basic,LinkedIn,Other,
10089,2024-11-09,Pro,Facebook Ads,France,
10090,2024-11-09,Pro,Google Ads,France,
10091,2024-11-09,Basic,Facebook Ads,France,
10092,2024-11-09,Enterprise,LinkedIn,Germany,
10093,2024-11-09,Basic,Google Ads,Brazil,2025-12-27
10094,2024-11-09,Basic,Google Ads,France,2025-12-27
10095,2024-11-09,Basic,Facebook Ads,USA,2025-12-27
10096,2024-11-09,Pro,Facebook Ads,Japan,
10097,2024-11-09,Basic,LinkedIn,Brazil,
10098,2024-11-09,Pro,Facebook Ads,UK,
10099,2024-11-09,Enterprise,LinkedIn,France,2024-11-16
10100,2024-11-09,Basic,Facebook Ads,USA,
10101,2024-11-09,Pro,LinkedIn,USA,
10102,2024-11-09,Basic,Facebook Ads,France,2025-08-02
10103,2024-11-09,Pro,Google Ads,France,
10104,2024-11-09,Basic,SEO,Australia,2025-12-27
10105,2024-11-09,Basic,LinkedIn,Germany,2025-01-11
10106,2024-11-09,Pro,SEO,France,
10107,2024-11-09,Basic,LinkedIn,UK,
10108,2024-11-09,Enterprise,LinkedIn,USA,2025-04-19
10109,2024-11-09,Basic,LinkedIn,UK,
10110,2024-11-09,Basic,SEO,UK,
10111,2024-11-09,Basic,SEO,Brazil,
10112,2024-11-09,Basic,Facebook Ads,Other,2025-12-27
10113,2024-11-09,Basic,LinkedIn,Other,
10114,2024-11-09,Basic,SEO,Canada,2024-12-28
10115,2024-11-09,Basic,Google Ads,Other,
10116,2024-11-09,Basic,Facebook Ads,UK,
10117,2024-11-09,Pro,Google Ads,Australia,2025-03-15
10118,2024-11-09,Enterprise,Google Ads,Japan,2024-11-23
10119,2024-11-09,Basic,Facebook Ads,USA,2025-07-05
10120,2024-11-09,Pro,LinkedIn,Other,2025-04-12
10121,2024-11-09,Basic,LinkedIn,UK,
10122,2024-11-09,Pro,LinkedIn,UK,
10123,2024-11-09,Pro,Facebook Ads,India,2025-12-27
10124,2024-11-09,Pro,Google Ads,Germany,
10125,2024-11-09,Pro,Google Ads,Germany,2024-11-23
10126,2024-11-09,Pro,LinkedIn,USA,2025-12-27
10127,2024-11-09,Basic,Google Ads,Canada,2024-11-09
10128,2024-11-09,Basic,SEO,Australia,
10129,2024-11-09,Pro,LinkedIn,Other,
10130,2024-11-09,Basic,LinkedIn,Germany,
10131,2024-11-09,Pro,LinkedIn,Germany,
10132,2024-11-09,Basic,Facebook Ads,France,2024-11-09
10133,2024-11-09,Basic,Google Ads,Germany,
10134,2024-11-09,Basic,LinkedIn,UK,2024-12-28
10135,2024-11-09,Basic,SEO,Germany,
10136,2024-11-09,Basic,LinkedIn,Canada,
10137,2024-11-09,Basic,LinkedIn,France,
10138,2024-11-09,Basic,SEO,Australia,
10139,2024-11-09,Pro,LinkedIn,Australia,
10140,2024-11-16,Basic,Facebook Ads,UK,2024-11-23
10141,2024-11-16,Basic,Google Ads,USA,
10142,2024-11-16,Basic,LinkedIn,Japan,2025-03-29
10143,2024-11-16,Basic,Google Ads,Brazil,2025-12-27
10144,2024-11-16,Basic,SEO,Germany,
10145,2024-11-16,Basic,LinkedIn,Germany,
10146,2024-11-16,Basic,LinkedIn,India,2025-08-02
10147,2024-11-16,Enterprise,Google Ads,Canada,
10148,2024-11-16,Basic,Google Ads,Japan,
10149,2024-11-16,Pro,LinkedIn,USA,2024-12-28
10150,2024-11-16,Pro,SEO,Japan,
10151,2024-11-16,Pro,Google Ads,Other,
10152,2024-11-16,Pro,LinkedIn,Brazil,
10153,2024-11-16,Pro,LinkedIn,France,2025-11-29
10154,2024-11-16,Basic,Google Ads,UK,
10155,2024-11-16,Basic,Facebook Ads,USA,
10156,2024-11-16,Pro,Facebook Ads,UK,2025-08-23
10157,2024-11-16,Basic,LinkedIn,India,
10158,2024-11-16,Basic,LinkedIn,Germany,
10159,2024-11-16,Basic,LinkedIn,France,
10160,2024-11-16,Enterprise,LinkedIn,France,
10161,2024-11-16,Basic,SEO,UK,
10162,2024-11-16,Enterprise,Facebook Ads,Brazil,
10163,2024-11-16,Pro,SEO,Canada,
10164,2024-11-16,Basic,SEO,France,2025-12-27
10165,2024-11-16,Basic,LinkedIn,UK,
10166,2024-11-16,Enterprise,Facebook Ads,UK,2024-12-07
10167,2024-11-16,Basic,Facebook Ads,UK,
10168,2024-11-16,Pro,LinkedIn,Brazil,2024-11-23
10169,2024-11-16,Basic,LinkedIn,USA,
10170,2024-11-16,Pro,Google Ads,Brazil,
10171,2024-11-16,Basic,LinkedIn,Australia,2025-12-27
