event_id,customer_id,event_date,event_type,old_plan,new_plan,mrr_change
36338,9473,2024-11-02,cancellation_request,Enterprise,Enterprise,0
36339,9473,2024-11-09,cancellation_processed,Enterprise,,-299
36340,9474,2024-07-27,trial_start,,Basic,0
36341,9474,2024-08-10,trial_conversion,Trial,Basic,29
36342,9474,2024-10-10,upgrade,Basic,Pro,70
36343,9475,2024-07-27,trial_start,,Pro,0
36344,9475,2024-07-27,cancellation_processed,Pro,,0
36345,9476,2024-07-27,trial_start,,Pro,0
36346,9476,2024-08-10,trial_conversion,Trial,Pro,99
36347,9476,2024-10-27,cancellation_request,Pro,Pro,0
36348,9476,2024-11-09,cancellation_processed,Pro,,-99
36349,9477,2024-07-27,trial_start,,Basic,0
36350,9477,2024-08-10,trial_conversion,Trial,Basic,29
36351,9478,2024-07-27,trial_start,,Basic,0
36352,9478,2024-08-10,trial_conversion,Trial,Basic,29
36353,9478,2024-12-28,upgrade,Basic,Pro,70
36354,9479,2024-07-27,trial_start,,Pro,0
36355,9479,2024-08-10,trial_conversion,Trial,Pro,99
36356,9479,2024-11-30,upgrade,Pro,Enterprise,200
36357,9479,2025-12-26,cancellation_request,Enterprise,Enterprise,0
36358,9479,2025-12-27,cancellation_processed,Enterprise,,-299
36359,9480,2024-07-27,trial_start,,Basic,0
36360,9480,2024-08-10,trial_conversion,Trial,Basic,29
36361,9480,2024-11-07,upgrade,Basic,Pro,70
36362,9481,2024-07-27,trial_start,,Pro,0
36363,9481,2024-08-10,trial_conversion,Trial,Pro,99
36364,9481,2024-12-13,downgrade,Pro,Basic,-70
36365,9481,2025-01-22,cancellation_request,Basic,Basic,0
36366,9481,2025-02-01,cancellation_processed,Basic,,-29
36367,9482,2024-07-27,trial_start,,Enterprise,0
36368,9482,2024-08-10,trial_conversion,Trial,Enterprise,299
36369,9482,2025-12-18,cancellation_request,Enterprise,Enterprise,0
36370,9482,2025-12-27,cancellation_processed,Enterprise,,-299
36371,9483,2024-07-27,trial_start,,Basic,0
36372,9483,2024-08-10,trial_conversion,Trial,Basic,29
36373,9483,2025-12-25,cancellation_request,Basic,Basic,0
36374,9483,2025-12-27,cancellation_processed,Basic,,-29
36375,9484,2024-07-27,trial_start,,Basic,0
36376,9484,2024-08-10,trial_conversion,Trial,Basic,29
36377,9484,2024-10-04,cancellation_request,Basic,Basic,0
36378,9484,2024-10-12,cancellation_processed,Basic,,-29
36379,9485,2024-07-27,trial_start,,Enterprise,0
36380,9485,2024-08-10,trial_conversion,Trial,Enterprise,299
36381,9485,2024-09-12,cancellation_request,Enterprise,Enterprise,0
36382,9485,2024-09-14,cancellation_processed,Enterprise,,-299
36383,9486,2024-07-27,trial_start,,Basic,0
36384,9486,2024-08-10,trial_conversion,Trial,Basic,29
36385,9486,2025-09-05,cancellation_request,Basic,Basic,0
36386,9486,2025-09-06,cancellation_processed,Basic,,-29
36387,9487,2024-07-27,trial_start,,Basic,0
36388,9487,2024-08-10,trial_conversion,Trial,Basic,29
36389,9488,2024-07-27,trial_start,,Basic,0
36390,9488,2024-08-10,trial_conversion,Trial,Basic,29
36391,9489,2024-07-27,trial_start,,Basic,0
36392,9489,2024-08-10,trial_conversion,Trial,Basic,29
36393,9490,2024-07-27,trial_start,,Enterprise,0
36394,9490,2024-08-10,trial_conversion,Trial,Enterprise,299
36395,9491,2024-07-27,trial_start,,Basic,0
36396,9491,2024-08-10,trial_conversion,Trial,Basic,29
36397,9492,2024-07-27,trial_start,,Pro,0
36398,9492,2024-08-10,trial_conversion,Trial,Pro,99
36399,9493,2024-07-27,trial_start,,Pro,0
36400,9493,2024-08-10,trial_conversion,Trial,Pro,99
36401,9493,2024-08-26,cancellation_request,Pro,Pro,0
36402,9493,2024-09-07,cancellation_processed,Pro,,-99
36403,9494,2024-07-27,trial_start,,Basic,0
36404,9494,2024-08-10,trial_conversion,Trial,Basic,29
36405,9494,2024-12-15,upgrade,Basic,Pro,70
36406,9495,2024-07-27,trial_start,,Basic,0
36407,9495,2024-08-10,trial_conversion,Trial,Basic,29
36408,9495,2024-10-27,cancellation_request,Basic,Basic,0
36409,9495,2024-11-09,cancellation_processed,Basic,,-29
36410,9496,2024-07-27,trial_start,,Basic,0
36411,9496,2024-08-10,trial_conversion,Trial,Basic,29
36412,9497,2024-07-27,trial_start,,Enterprise,0
36413,9497,2024-08-10,trial_conversion,Trial,Enterprise,299
36414,9497,2025-12-14,cancellation_request,Enterprise,Enterprise,0
36415,9497,2025-12-27,cancellation_processed,Enterprise,,-299
36416,9498,2024-07-27,trial_start,,Basic,0
36417,9498,2024-08-10,trial_conversion,Trial,Basic,29
36418,9498,2025-09-27,cancellation_request,Basic,Basic,0
36419,9498,2025-10-04,cancellation_processed,Basic,,-29
36420,9499,2024-07-27,trial_start,,Pro,0
36421,9499,2024-08-10,trial_conversion,Trial,Pro,99
36422,9499,2025-06-15,cancellation_request,Pro,Pro,0
36423,9499,2025-06-21,cancellation_processed,Pro,,-99
36424,9500,2024-07-27,trial_start,,Pro,0
36425,9500,2024-08-10,trial_conversion,Trial,Pro,99
36426,9501,2024-07-27,trial_start,,Pro,0
36427,9501,2024-08-10,trial_conversion,Trial,Pro,99
36428,9502,2024-07-27,trial_start,,Basic,0
36429,9502,2024-08-10,trial_conversion,Trial,Basic,29
36430,9502,2024-12-16,cancellation_request,Basic,Basic,0
36431,9502,2024-12-28,cancellation_processed,Basic,,-29
36432,9503,2024-07-27,trial_start,,Basic,0
36433,9503,2024-08-10,trial_conversion,Trial,Basic,29
36434,9503,2024-11-03,upgrade,Basic,Pro,70
36435,9503,2025-07-23,cancellation_request,Pro,Pro,0
36436,9503,2025-07-26,cancellation_processed,Pro,,-99
36437,9504,2024-07-27,trial_start,,Basic,0
36438,9504,2024-08-10,trial_conversion,Trial,Basic,29
36439,9505,2024-07-27,trial_start,,Basic,0
36440,9505,2024-08-10,trial_conversion,Trial,Basic,29
36441,9505,2025-09-01,cancellation_request,Basic,Basic,0
36442,9505,2025-09-13,cancellation_processed,Basic,,-29
36443,9506,2024-07-27,trial_start,,Basic,0
36444,9506,2024-08-10,trial_conversion,Trial,Basic,29
36445,9506,2024-09-30,cancellation_request,Basic,Basic,0
36446,9506,2024-10-12,cancellation_processed,Basic,,-29
36447,9507,2024-07-27,trial_start,,Basic,0
36448,9507,2024-08-10,trial_conversion,Trial,Basic,29
36449,9508,2024-07-27,trial_start,,Basic,0
36450,9508,2024-08-10,trial_conversion,Trial,Basic,29
36451,9509,2024-07-27,trial_start,,Basic,0
36452,9509,2024-08-10,trial_conversion,Trial,Basic,29
36453,9509,2025-03-09,cancellation_request,Basic,Basic,0
36454,9509,2025-03-15,cancellation_processed,Basic,,-29
36455,9510,2024-07-27,trial_start,,Basic,0
36456,9510,2024-08-10,trial_conversion,Trial,Basic,29
36457,9511,2024-07-27,trial_start,,Pro,0
36458,9511,2024-08-10,trial_conversion,Trial,Pro,99
36459,9512,2024-07-27,trial_start,,Pro,0
36460,9512,2024-08-10,trial_conversion,Trial,Pro,99
36461,9512,2025-08-21,cancellation_request,Pro,Pro,0
36462,9512,2025-08-23,cancellation_processed,Pro,,-99
36463,9513,2024-07-27,trial_start,,Enterprise,0
36464,9513,2024-08-10,trial_conversion,Trial,Enterprise,299
36465,9514,2024-07-27,trial_start,,Pro,0
36466,9514,2024-08-10,trial_conversion,Trial,Pro,99
36467,9514,2024-11-15,downgrade,Pro,Basic,-70
36468,9515,2024-08-03,trial_start,,Pro,0
36469,9515,2024-08-17,trial_conversion,Trial,Pro,99
36470,9515,2025-12-19,cancellation_request,Pro,Pro,0
36471,9515,2025-12-27,cancellation_processed,Pro,,-99
36472,9516,2024-08-03,trial_start,,Pro,0
36473,9516,2024-08-17,trial_conversion,Trial,Pro,99
36474,9516,2024-10-29,cancellation_request,Pro,Pro,0
36475,9516,2024-11-09,cancellation_processed,Pro,,-99
36476,9517,2024-08-03,trial_start,,Basic,0
36477,9517,2024-08-17,trial_conversion,Trial,Basic,29
36478,9517,2025-11-21,cancellation_request,Basic,Basic,0
36479,9517,2025-11-22,cancellation_processed,Basic,,-29
36480,9518,2024-08-03,trial_start,,Basic,0
36481,9518,2024-08-17,trial_conversion,Trial,Basic,29
36482,9519,2024-08-03,trial_start,,Basic,0
36483,9519,2024-08-17,trial_conversion,Trial,Basic,29
36484,9520,2024-08-03,trial_start,,Basic,0
36485,9520,2024-08-17,trial_conversion,Trial,Basic,29
36486,9521,2024-08-03,trial_start,,Pro,0
36487,9521,2024-08-17,trial_conversion,Trial,Pro,99
36488,9521,2024-12-02,cancellation_request,Pro,Pro,0
36489,9521,2024-12-07,cancellation_processed,Pro,,-99
36490,9522,2024-08-03,trial_start,,Basic,0
36491,9522,2024-08-17,trial_conversion,Trial,Basic,29
36492,9522,2024-11-25,upgrade,Basic,Pro,70
36493,9522,2025-10-22,cancellation_request,Pro,Pro,0
36494,9522,2025-10-25,cancellation_processed,Pro,,-99
36495,9523,2024-08-03,trial_start,,Basic,0
36496,9523,2024-08-17,trial_conversion,Trial,Basic,29
36497,9523,2024-09-07,cancellation_request,Basic,Basic,0
36498,9523,2024-09-14,cancellation_processed,Basic,,-29
36499,9524,2024-08-03,trial_start,,Enterprise,0
36500,9524,2024-08-17,trial_conversion,Trial,Enterprise,299
36501,9524,2025-02-06,cancellation_request,Enterprise,Enterprise,0
36502,9524,2025-02-08,cancellation_processed,Enterprise,,-299
36503,9525,2024-08-03,trial_start,,Pro,0
36504,9525,2024-08-17,trial_conversion,Trial,Pro,99
36505,9526,2024-08-03,trial_start,,Basic,0
36506,9526,2024-08-17,trial_conversion,Trial,Basic,29
36507,9527,2024-08-03,trial_start,,Basic,0
36508,9527,2024-08-17,trial_conversion,Trial,Basic,29
36509,9528,2024-08-03,trial_start,,Basic,0
36510,9528,2024-08-17,trial_conversion,Trial,Basic,29
36511,9529,2024-08-03,trial_start,,Basic,0
36512,9529,2024-08-17,trial_conversion,Trial,Basic,29
36513,9529,2024-10-07,upgrade,Basic,Pro,70
36514,9530,2024-08-03,trial_start,,Basic,0
36515,9530,2024-08-17,trial_conversion,Trial,Basic,29
36516,9530,2025-12-26,cancellation_request,Basic,Basic,0
36517,9530,2025-12-27,cancellation_processed,Basic,,-29
36518,9531,2024-08-03,trial_start,,Basic,0
36519,9531,2024-08-17,cancellation_processed,Basic,,0
36520,9532,2024-08-03,trial_start,,Basic,0
36521,9532,2024-08-17,trial_conversion,Trial,Basic,29
36522,9533,2024-08-03,trial_start,,Basic,0
36523,9533,2024-08-17,trial_conversion,Trial,Basic,29
36524,9533,2025-12-17,cancellation_request,Basic,Basic,0
36525,9533,2025-12-27,cancellation_processed,Basic,,-29
36526,9534,2024-08-03,trial_start,,Basic,0
36527,9534,2024-08-17,trial_conversion,Trial,Basic,29
36528,9535,2024-08-03,trial_start,,Pro,0
36529,9535,2024-08-17,trial_conversion,Trial,Pro,99
36530,9535,2024-08-24,cancellation_request,Pro,Pro,0
36531,9535,2024-08-31,cancellation_processed,Pro,,-99
36532,9536,2024-08-03,trial_start,,Enterprise,0
36533,9536,2024-08-17,trial_conversion,Trial,Enterprise,299
36534,9537,2024-08-03,trial_start,,Basic,0
36535,9537,2024-08-17,trial_conversion,Trial,Basic,29
36536,9537,2024-12-10,cancellation_request,Basic,Basic,0
36537,9537,2024-12-21,cancellation_processed,Basic,,-29
36538,9538,2024-08-03,trial_start,,Pro,0
36539,9538,2024-08-17,trial_conversion,Trial,Pro,99
36540,9538,2024-09-18,cancellation_request,Pro,Pro,0
36541,9538,2024-09-28,cancellation_processed,Pro,,-99
36542,9539,2024-08-03,trial_start,,Pro,0
36543,9539,2024-08-17,trial_conversion,Trial,Pro,99
36544,9540,2024-08-03,trial_start,,Pro,0
36545,9540,2024-08-17,trial_conversion,Trial,Pro,99
36546,9540,2024-10-13,downgrade,Pro,Basic,-70
36547,9541,2024-08-03,trial_start,,Basic,0
36548,9541,2024-08-17,trial_conversion,Trial,Basic,29
36549,9541,2025-12-24,cancellation_request,Basic,Basic,0
36550,9541,2025-12-27,cancellation_processed,Basic,,-29
36551,9542,2024-08-03,trial_start,,Basic,0
36552,9542,2024-08-17,trial_conversion,Trial,Basic,29
36553,9542,2025-12-17,cancellation_request,Basic,Basic,0
36554,9542,2025-12-27,cancellation_processed,Basic,,-29
36555,9543,2024-08-03,trial_start,,Basic,0
36556,9543,2024-08-17,trial_conversion,Trial,Basic,29
36557,9544,2024-08-03,trial_start,,Pro,0
36558,9544,2024-08-03,cancellation_processed,Pro,,0
36559,9545,2024-08-03,trial_start,,Pro,0
36560,9545,2024-08-17,trial_conversion,Trial,Pro,99
36561,9546,2024-08-03,trial_start,,Pro,0
36562,9546,2024-08-17,trial_conversion,Trial,Pro,99
36563,9546,2024-10-06,cancellation_request,Pro,Pro,0
36564,9546,2024-10-19,cancellation_processed,Pro,,-99
36565,9547,2024-08-03,trial_start,,Basic,0
36566,9547,2024-08-17,trial_conversion,Trial,Basic,29
36567,9547,2025-12-16,cancellation_request,Basic,Basic,0
36568,9547,2025-12-27,cancellation_processed,Basic,,-29
36569,9548,2024-08-03,trial_start,,Basic,0
36570,9548,2024-08-17,trial_conversion,Trial,Basic,29
36571,9548,2024-10-03,cancellation_request,Basic,Basic,0
36572,9548,2024-10-05,cancellation_processed,Basic,,-29
36573,9549,2024-08-03,trial_start,,Pro,0
36574,9549,2024-08-17,trial_conversion,Trial,Pro,99
36575,9549,2024-11-29,downgrade,Pro,Basic,-70
36576,9549,2024-11-30,cancellation_processed,Basic,,-29
36577,9550,2024-08-03,trial_start,,Enterprise,0
36578,9550,2024-08-17,trial_conversion,Trial,Enterprise,299
36579,9550,2025-04-08,cancellation_request,Enterprise,Enterprise,0
36580,9550,2025-04-19,cancellation_processed,Enterprise,,-299
36581,9551,2024-08-03,trial_start,,Pro,0
36582,9551,2024-08-17,trial_conversion,Trial,Pro,99
36583,9551,2024-11-04,cancellation_request,Pro,Pro,0
36584,9551,2024-11-16,cancellation_processed,Pro,,-99
36585,9552,2024-08-03,trial_start,,Pro,0
36586,9552,2024-08-17,trial_conversion,Trial,Pro,99
36587,9552,2024-10-13,cancellation_request,Pro,Pro,0
36588,9552,2024-10-26,cancellation_processed,Pro,,-99
36589,9553,2024-08-03,trial_start,,Pro,0
36590,9553,2024-08-17,trial_conversion,Trial,Pro,99
36591,9553,2025-06-20,cancellation_request,Pro,Pro,0
36592,9553,2025-06-28,cancellation_processed,Pro,,-99
36593,9554,2024-08-03,trial_start,,Pro,0
36594,9554,2024-08-17,trial_conversion,Trial,Pro,99
36595,9554,2024-08-25,cancellation_request,Pro,Pro,0
36596,9554,2024-08-31,cancellation_processed,Pro,,-99
36597,9555,2024-08-03,trial_start,,Basic,0
36598,9555,2024-08-17,trial_conversion,Trial,Basic,29
36599,9555,2024-08-19,cancellation_request,Basic,Basic,0
36600,9555,2024-08-24,cancellation_processed,Basic,,-29
36601,9556,2024-08-03,trial_start,,Basic,0
36602,9556,2024-08-17,trial_conversion,Trial,Basic,29
36603,9556,2025-01-16,cancellation_request,Basic,Basic,0
36604,9556,2025-01-18,cancellation_processed,Basic,,-29
36605,9557,2024-08-03,trial_start,,Basic,0
36606,9557,2024-08-17,trial_conversion,Trial,Basic,29
36607,9557,2025-11-02,cancellation_request,Basic,Basic,0
36608,9557,2025-11-08,cancellation_processed,Basic,,-29
36609,9558,2024-08-03,trial_start,,Pro,0
36610,9558,2024-08-17,trial_conversion,Trial,Pro,99
36611,9559,2024-08-10,trial_start,,Pro,0
36612,9559,2024-08-24,trial_conversion,Trial,Pro,99
36613,9560,2024-08-10,trial_start,,Basic,0
36614,9560,2024-08-24,trial_conversion,Trial,Basic,29
36615,9560,2025-12-15,cancellation_request,Basic,Basic,0
36616,9560,2025-12-27,cancellation_processed,Basic,,-29
36617,9561,2024-08-10,trial_start,,Basic,0
36618,9561,2024-08-24,cancellation_processed,Basic,,0
36619,9562,2024-08-10,trial_start,,Pro,0
36620,9562,2024-08-24,trial_conversion,Trial,Pro,99
36621,9562,2024-11-15,upgrade,Pro,Enterprise,200
36622,9563,2024-08-10,trial_start,,Pro,0
36623,9563,2024-08-24,trial_conversion,Trial,Pro,99
36624,9564,2024-08-10,trial_start,,Pro,0
36625,9564,2024-08-24,trial_conversion,Trial,Pro,99
36626,9565,2024-08-10,trial_start,,Pro,0
36627,9565,2024-08-24,trial_conversion,Trial,Pro,99
36628,9565,2024-10-06,cancellation_request,Pro,Pro,0
36629,9565,2024-10-19,cancellation_processed,Pro,,-99
36630,9566,2024-08-10,trial_start,,Basic,0
36631,9566,2024-08-24,trial_conversion,Trial,Basic,29
36632,9566,2024-12-09,cancellation_request,Basic,Basic,0
36633,9566,2024-12-14,cancellation_processed,Basic,,-29
36634,9567,2024-08-10,trial_start,,Pro,0
36635,9567,2024-08-24,trial_conversion,Trial,Pro,99
36636,9568,2024-08-10,trial_start,,Basic,0
36637,9568,2024-08-24,trial_conversion,Trial,Basic,29
36638,9568,2024-08-26,cancellation_request,Basic,Basic,0
36639,9568,2024-09-07,cancellation_processed,Basic,,-29
36640,9569,2024-08-10,trial_start,,Basic,0
36641,9569,2024-08-24,trial_conversion,Trial,Basic,29
36642,9570,2024-08-10,trial_start,,Basic,0
36643,9570,2024-08-24,trial_conversion,Trial,Basic,29
36644,9571,2024-08-10,trial_start,,Pro,0
36645,9571,2024-08-24,trial_conversion,Trial,Pro,99
36646,9571,2025-11-16,cancellation_request,Pro,Pro,0
36647,9571,2025-11-29,cancellation_processed,Pro,,-99
36648,9572,2024-08-10,trial_start,,Basic,0
36649,9572,2024-08-24,trial_conversion,Trial,Basic,29
36650,9572,2024-09-12,cancellation_request,Basic,Basic,0
36651,9572,2024-09-14,cancellation_processed,Basic,,-29
36652,9573,2024-08-10,trial_start,,Basic,0
36653,9573,2024-08-24,trial_conversion,Trial,Basic,29
36654,9574,2024-08-10,trial_start,,Pro,0
36655,9574,2024-08-24,trial_conversion,Trial,Pro,99
36656,9575,2024-08-10,trial_start,,Pro,0
36657,9575,2024-08-24,trial_conversion,Trial,Pro,99
36658,9575,2025-12-14,cancellation_request,Pro,Pro,0
36659,9575,2025-12-27,cancellation_processed,Pro,,-99
36660,9576,2024-08-10,trial_start,,Pro,0
36661,9576,2024-08-24,cancellation_processed,Pro,,0
36662,9577,2024-08-10,trial_start,,Basic,0
36663,9577,2024-08-17,cancellation_processed,Basic,,0
36664,9578,2024-08-10,trial_start,,Basic,0
36665,9578,2024-08-24,trial_conversion,Trial,Basic,29
36666,9578,2025-01-24,cancellation_request,Basic,Basic,0
36667,9578,2025-01-25,cancellation_processed,Basic,,-29
36668,9579,2024-08-10,trial_start,,Pro,0
36669,9579,2024-08-24,trial_conversion,Trial,Pro,99
36670,9579,2024-09-23,cancellation_request,Pro,Pro,0
36671,9579,2024-10-05,cancellation_processed,Pro,,-99
36672,9580,2024-08-10,trial_start,,Pro,0
36673,9580,2024-08-24,trial_conversion,Trial,Pro,99
36674,9580,2025-05-21,cancellation_request,Pro,Pro,0
36675,9580,2025-05-31,cancellation_processed,Pro,,-99
36676,9581,2024-08-10,trial_start,,Enterprise,0
36677,9581,2024-08-24,trial_conversion,Trial,Enterprise,299
36678,9582,2024-08-10,trial_start,,Pro,0
36679,9582,2024-08-24,trial_conversion,Trial,Pro,99
36680,9583,2024-08-10,trial_start,,Basic,0
36681,9583,2024-08-24,trial_conversion,Trial,Basic,29
36682,9584,2024-08-10,trial_start,,Pro,0
36683,9584,2024-08-10,cancellation_processed,Pro,,0
36684,9585,2024-08-10,trial_start,,Pro,0
36685,9585,2024-08-24,trial_conversion,Trial,Pro,99
36686,9585,2024-09-28,cancellation_request,Pro,Pro,0
36687,9585,2024-10-12,cancellation_processed,Pro,,-99
36688,9586,2024-08-10,trial_start,,Basic,0
36689,9586,2024-08-17,cancellation_processed,Basic,,0
36690,9587,2024-08-10,trial_start,,Basic,0
36691,9587,2024-08-24,trial_conversion,Trial,Basic,29
36692,9587,2024-12-25,cancellation_request,Basic,Basic,0
36693,9587,2024-12-28,cancellation_processed,Basic,,-29
36694,9588,2024-08-10,trial_start,,Basic,0
36695,9588,2024-08-24,trial_conversion,Trial,Basic,29
36696,9589,2024-08-10,trial_start,,Basic,0
36697,9589,2024-08-24,trial_conversion,Trial,Basic,29
36698,9589,2024-09-09,cancellation_request,Basic,Basic,0
36699,9589,2024-09-14,cancellation_processed,Basic,,-29
36700,9590,2024-08-10,trial_start,,Basic,0
36701,9590,2024-08-24,trial_conversion,Trial,Basic,29
36702,9590,2025-06-28,cancellation_request,Basic,Basic,0
36703,9590,2025-07-12,cancellation_processed,Basic,,-29
36704,9591,2024-08-10,trial_start,,Basic,0
36705,9591,2024-08-24,trial_conversion,Trial,Basic,29
36706,9591,2024-12-19,upgrade,Basic,Pro,70
36707,9591,2025-03-04,cancellation_request,Pro,Pro,0
36708,9591,2025-03-15,cancellation_processed,Pro,,-99
36709,9592,2024-08-10,trial_start,,Basic,0
36710,9592,2024-08-24,trial_conversion,Trial,Basic,29
36711,9593,2024-08-10,trial_start,,Enterprise,0
36712,9593,2024-08-24,trial_conversion,Trial,Enterprise,299
36713,9593,2024-09-11,cancellation_request,Enterprise,Enterprise,0
36714,9593,2024-09-21,cancellation_processed,Enterprise,,-299
36715,9594,2024-08-10,trial_start,,Basic,0
36716,9594,2024-08-24,trial_conversion,Trial,Basic,29
36717,9594,2024-10-24,cancellation_request,Basic,Basic,0
36718,9594,2024-11-02,cancellation_processed,Basic,,-29
36719,9595,2024-08-10,trial_start,,Basic,0
36720,9595,2024-08-17,cancellation_processed,Basic,,0
36721,9596,2024-08-10,trial_start,,Basic,0
36722,9596,2024-08-24,trial_conversion,Trial,Basic,29
36723,9597,2024-08-10,trial_start,,Basic,0
36724,9597,2024-08-24,trial_conversion,Trial,Basic,29
36725,9597,2024-11-22,cancellation_request,Basic,Basic,0
36726,9597,2024-11-30,cancellation_processed,Basic,,-29
36727,9598,2024-08-10,trial_start,,Pro,0
36728,9598,2024-08-24,trial_conversion,Trial,Pro,99
36729,9599,2024-08-10,trial_start,,Basic,0
36730,9599,2024-08-24,trial_conversion,Trial,Basic,29
36731,9600,2024-08-10,trial_start,,Pro,0
36732,9600,2024-08-24,trial_conversion,Trial,Pro,99
36733,9600,2024-11-06,upgrade,Pro,Enterprise,200
