ticket_id,customer_id,creation_date,resolution_date,status,priority,issue_type,channel
11202,9312,2024-11-22,2024-11-27,Resolved,Urgent,Technical Glitch,Phone
11203,9314,2024-07-09,2024-07-16,Closed,Low,Password Reset,Forum
11204,9314,2024-07-27,2024-08-02,Resolved,Urgent,Billing Inquiry,Phone
11205,9315,2024-11-02,,In Progress,Low,Password Reset,Email
11206,9316,2024-07-15,2024-07-22,Closed,Urgent,Billing Inquiry,Chat
11207,9317,2024-10-16,,Open,Medium,Technical Glitch,Forum
11208,9318,2024-09-15,2024-09-15,Closed,Medium,Technical Glitch,Phone
11209,9318,2025-08-14,,Open,Medium,Billing Inquiry,Chat
11210,9318,2025-07-17,2025-07-18,Resolved,High,Password Reset,Chat
11211,9319,2024-11-23,2024-11-26,Closed,Medium,Technical Glitch,Forum
11212,9321,2024-11-18,2024-11-21,Resolved,Urgent,Technical Glitch,Forum
11213,9324,2024-07-06,,In Progress,Urgent,Technical Glitch,Chat
11214,9325,2024-07-16,2024-07-20,Resolved,Medium,Password Reset,Chat
11215,9326,2024-08-26,2024-09-02,Resolved,Urgent,Billing Inquiry,Email
11216,9326,2024-10-20,,In Progress,Low,Billing Inquiry,Phone
11217,9326,2024-10-26,,Pending Customer Response,Low,How-to Question,Phone
11218,9327,2024-07-09,2024-07-13,Resolved,High,Bug Report,Forum
11219,9327,2024-07-21,2024-07-21,Resolved,Medium,Technical Glitch,Chat
11220,9329,2024-07-12,2024-07-16,Closed,Urgent,Technical Glitch,Email
11221,9329,2024-09-30,,In Progress,Urgent,Feature Request,Forum
11222,9329,2024-07-11,,Open,High,Billing Inquiry,Chat
11223,9330,2024-07-24,2024-07-28,Resolved,Medium,Technical Glitch,Email
11224,9331,2024-10-21,2024-10-25,Resolved,Medium,Feature Request,Chat
11225,9332,2024-11-29,,Open,High,Password Reset,Chat
11226,9332,2024-08-01,2024-08-02,Closed,Medium,Bug Report,Forum
11227,9334,2024-08-10,,Pending Customer Response,Low,Bug Report,Chat
11228,9335,2024-10-05,,Pending Customer Response,High,Password Reset,Email
11229,9335,2024-11-05,2024-11-06,Resolved,Low,Feature Request,Forum
11230,9335,2024-11-22,2024-11-28,Closed,Medium,How-to Question,Forum
11231,9336,2024-07-15,2024-07-15,Closed,Urgent,Feature Request,Email
11232,9338,2024-07-27,,Pending Customer Response,Low,Password Reset,Forum
11233,9338,2024-08-16,2024-08-18,Resolved,High,Password Reset,Chat
11234,9340,2024-08-30,,Open,Medium,Password Reset,Email
11235,9341,2025-02-22,2025-02-27,Resolved,Low,How-to Question,Chat
11236,9342,2025-04-21,2025-04-25,Resolved,Medium,Bug Report,Forum
11237,9343,2024-11-18,,In Progress,Urgent,Billing Inquiry,Email
11238,9344,2024-07-24,,Pending Customer Response,Low,How-to Question,Chat
11239,9344,2024-09-15,2024-09-16,Resolved,High,Technical Glitch,Email
11240,9345,2024-10-28,,Pending Customer Response,Urgent,How-to Question,Chat
11241,9345,2024-09-03,2024-09-03,Resolved,Low,Bug Report,Email
11242,9345,2024-09-13,,Pending Customer Response,Urgent,Password Reset,Chat
11243,9346,2024-12-18,,In Progress,High,Feature Request,Chat
11244,9346,2024-10-17,,Pending Customer Response,High,Feature Request,Chat
11245,9347,2024-12-05,,In Progress,Urgent,Technical Glitch,Chat
11246,9347,2024-11-14,,In Progress,Medium,Billing Inquiry,Chat
11247,9347,2024-11-22,,Open,Medium,Bug Report,Chat
11248,9349,2024-10-09,2024-10-10,Closed,Urgent,Feature Request,Chat
11249,9350,2024-07-19,,In Progress,High,Feature Request,Email
11250,9355,2024-11-12,,Open,Low,Billing Inquiry,Forum
11251,9355,2024-11-14,2024-11-17,Closed,Urgent,Technical Glitch,Forum
11252,9356,2025-03-21,,Open,Low,Billing Inquiry,Email
11253,9357,2024-10-19,2024-10-21,Closed,Urgent,Technical Glitch,Chat
11254,9357,2024-10-15,2024-10-22,Closed,Medium,Feature Request,Forum
11255,9357,2024-12-04,2024-12-06,Closed,Urgent,Technical Glitch,Email
11256,9358,2025-05-30,2025-06-05,Closed,Urgent,How-to Question,Phone
11257,9359,2024-10-21,,Open,Low,Billing Inquiry,Phone
11258,9360,2024-07-24,,Pending Customer Response,Low,Bug Report,Phone
11259,9360,2024-09-13,,Pending Customer Response,Low,How-to Question,Email
11260,9361,2024-10-23,2024-10-24,Resolved,High,Technical Glitch,Email
11261,9366,2024-08-18,,Pending Customer Response,Medium,Password Reset,Phone
11262,9367,2024-11-07,,Pending Customer Response,Urgent,Billing Inquiry,Email
11263,9367,2024-11-24,2024-11-24,Closed,High,Password Reset,Email
11264,9367,2024-09-19,,Pending Customer Response,Medium,Feature Request,Forum
11265,9367,2024-08-04,,Open,Low,Feature Request,Chat
11266,9367,2024-11-22,,In Progress,High,Password Reset,Email
11267,9368,2024-07-18,,Pending Customer Response,Urgent,Billing Inquiry,Forum
11268,9371,2024-10-10,2024-10-12,Resolved,Low,Feature Request,Forum
11269,9371,2024-12-24,,In Progress,High,How-to Question,Forum
11270,9372,2024-12-04,,Pending Customer Response,Medium,How-to Question,Email
11271,9372,2024-08-02,2024-08-07,Closed,Low,Feature Request,Phone
11272,9374,2024-08-21,2024-08-25,Closed,High,Technical Glitch,Chat
11273,9374,2024-07-22,2024-07-25,Resolved,Low,How-to Question,Phone
11274,9376,2024-08-26,2024-08-27,Closed,Urgent,Bug Report,Phone
11275,9376,2024-11-07,,In Progress,High,Bug Report,Phone
11276,9377,2024-07-15,,Pending Customer Response,High,How-to Question,Email
11277,9378,2024-09-08,2024-09-14,Resolved,High,Feature Request,Chat
11278,9378,2024-09-14,,Pending Customer Response,Medium,Billing Inquiry,Forum
11279,9378,2024-09-05,,In Progress,Low,Password Reset,Chat
11280,9379,2024-08-29,2024-09-05,Closed,Medium,Billing Inquiry,Forum
11281,9381,2024-08-29,2024-08-31,Resolved,Medium,How-to Question,Email
11282,9382,2024-10-01,,In Progress,Urgent,Password Reset,Phone
11283,9383,2024-09-10,,Open,Medium,Billing Inquiry,Forum
11284,9383,2024-09-22,2024-09-27,Resolved,High,How-to Question,Phone
11285,9384,2024-08-17,,Pending Customer Response,Urgent,Bug Report,Phone
11286,9385,2024-12-13,,Pending Customer Response,Urgent,Bug Report,Chat
11287,9386,2024-10-11,2024-10-11,Resolved,Low,Technical Glitch,Email
11288,9387,2024-12-20,,Pending Customer Response,Low,Password Reset,Forum
11289,9387,2024-08-21,,In Progress,Urgent,Bug Report,Email
11290,9387,2024-11-15,,In Progress,Low,Password Reset,Chat
11291,9389,2025-04-23,2025-04-30,Resolved,Medium,Bug Report,Email
11292,9390,2024-10-11,,In Progress,High,Technical Glitch,Email
11293,9391,2024-09-21,2024-09-25,Resolved,High,Bug Report,Chat
11294,9392,2024-07-22,,Pending Customer Response,High,Technical Glitch,Chat
11295,9394,2024-09-15,,Open,Low,Feature Request,Forum
11296,9395,2024-10-05,2024-10-07,Closed,Medium,Password Reset,Phone
11297,9395,2024-08-11,,In Progress,Medium,Technical Glitch,Email
11298,9397,2024-08-06,2024-08-08,Closed,Low,Billing Inquiry,Phone
11299,9399,2024-09-19,2024-09-25,Closed,Low,Billing Inquiry,Chat
11300,9399,2024-08-24,,In Progress,High,Password Reset,Phone
11301,9399,2024-07-18,,In Progress,Medium,Bug Report,Chat
11302,9399,2024-08-30,2024-09-05,Closed,Medium,How-to Question,Forum
11303,9400,2024-09-13,,Pending Customer Response,Medium,Technical Glitch,Chat
11304,9403,2024-08-01,,Pending Customer Response,Urgent,Password Reset,Chat
11305,9404,2024-10-12,,Pending Customer Response,Urgent,How-to Question,Email
11306,9405,2024-10-05,2024-10-12,Closed,Urgent,Feature Request,Chat
11307,9405,2024-10-25,,In Progress,Low,Billing Inquiry,Email
11308,9405,2024-12-19,,Pending Customer Response,Urgent,Feature Request,Forum
11309,9407,2024-11-13,,Open,High,Feature Request,Chat
11310,9411,2024-10-08,2024-10-14,Resolved,High,How-to Question,Forum
11311,9412,2024-09-23,,Pending Customer Response,Low,How-to Question,Phone
11312,9414,2024-07-26,,Pending Customer Response,Urgent,Technical Glitch,Email
11313,9415,2024-08-31,,In Progress,Low,Bug Report,Forum
11314,9415,2024-08-24,2024-08-29,Resolved,Urgent,Billing Inquiry,Forum
11315,9415,2024-08-03,2024-08-04,Closed,Low,Billing Inquiry,Email
11316,9416,2024-11-24,,Open,High,Feature Request,Forum
11317,9418,2024-08-01,,Pending Customer Response,High,Password Reset,Email
11318,9419,2024-09-13,2024-09-18,Resolved,Urgent,Password Reset,Email
11319,9419,2024-12-14,2024-12-17,Resolved,Low,Technical Glitch,Chat
11320,9419,2024-12-14,,Pending Customer Response,Medium,Technical Glitch,Chat
11321,9421,2024-11-30,,Open,Low,How-to Question,Phone
11322,9423,2024-10-23,2024-10-30,Closed,Urgent,Technical Glitch,Chat
11323,9424,2024-11-26,,In Progress,Urgent,Feature Request,Phone
11324,9426,2024-07-24,,Open,Medium,How-to Question,Chat
11325,9426,2024-07-26,,In Progress,High,Technical Glitch,Email
11326,9426,2024-07-24,,Open,High,Billing Inquiry,Forum
11327,9427,2024-12-24,2024-12-25,Closed,Low,Feature Request,Forum
11328,9429,2024-09-12,2024-09-19,Resolved,High,Password Reset,Forum
11329,9429,2024-08-28,,Pending Customer Response,Urgent,Technical Glitch,Phone
11330,9430,2024-09-30,,Pending Customer Response,Medium,How-to Question,Email
11331,9430,2024-10-20,2024-10-24,Resolved,Medium,Bug Report,Email
11332,9430,2024-10-18,2024-10-23,Resolved,Medium,Password Reset,Chat
11333,9431,2024-09-24,2024-09-30,Resolved,Medium,Bug Report,Chat
11334,9432,2024-07-21,2024-07-22,Closed,Low,Feature Request,Phone
11335,9432,2024-11-24,,In Progress,Low,How-to Question,Chat
11336,9433,2024-07-22,,Pending Customer Response,High,Feature Request,Email
11337,9433,2024-07-25,2024-07-27,Closed,Urgent,Bug Report,Email
11338,9434,2024-10-27,,Pending Customer Response,Urgent,Technical Glitch,Email
11339,9434,2024-10-23,,Pending Customer Response,Urgent,Feature Request,Email
11340,9434,2024-12-05,2024-12-10,Resolved,High,How-to Question,Chat
11341,9439,2024-07-20,,Open,Urgent,How-to Question,Chat
11342,9439,2024-09-24,,In Progress,Urgent,Technical Glitch,Forum
11343,9439,2024-09-24,2024-09-27,Resolved,Low,Billing Inquiry,Forum
11344,9440,2024-09-02,,Pending Customer Response,Low,Billing Inquiry,Email
11345,9443,2024-09-04,,In Progress,Low,Password Reset,Email
11346,9443,2024-07-20,,In Progress,Urgent,Password Reset,Phone
11347,9444,2025-01-28,,Open,Medium,Technical Glitch,Email
11348,9445,2024-12-16,,Pending Customer Response,Urgent,Billing Inquiry,Chat
11349,9445,2024-08-13,,Open,Medium,Feature Request,Chat
11350,9445,2024-12-19,2024-12-19,Closed,Medium,Password Reset,Chat
11351,9446,2024-08-08,2024-08-12,Resolved,Medium,Technical Glitch,Phone
11352,9450,2024-07-30,2024-08-03,Closed,Medium,Bug Report,Forum
11353,9452,2024-11-24,,In Progress,High,Technical Glitch,Phone
11354,9454,2024-07-27,,Open,Low,Billing Inquiry,Forum
11355,9456,2024-09-23,,In Progress,Medium,Feature Request,Phone
11356,9456,2024-11-26,,In Progress,Low,Billing Inquiry,Chat
11357,9456,2024-11-15,,In Progress,Medium,How-to Question,Chat
11358,9457,2024-09-23,,Pending Customer Response,High,Technical Glitch,Email
11359,9457,2024-08-21,2024-08-26,Closed,Medium,Bug Report,Email
11360,9458,2024-09-04,,Open,High,Password Reset,Chat
11361,9459,2024-09-29,2024-10-04,Resolved,High,How-to Question,Forum
11362,9460,2024-08-30,,In Progress,Urgent,Bug Report,Forum
11363,9460,2024-12-19,,Pending Customer Response,Low,Billing Inquiry,Forum
11364,9462,2025-06-27,2025-07-04,Closed,Low,Feature Request,Email
11365,9462,2025-06-28,,Pending Customer Response,Medium,How-to Question,Phone
11366,9463,2024-09-22,2024-09-22,Closed,Medium,Bug Report,Phone
11367,9463,2024-10-01,,Open,Medium,How-to Question,Chat
11368,9463,2024-12-03,2024-12-05,Resolved,Medium,Password Reset,Chat
11369,9464,2024-12-02,,Open,Low,Feature Request,Email
11370,9464,2024-09-13,2024-09-20,Closed,Low,Technical Glitch,Chat
11371,9465,2024-12-12,,Open,Urgent,Bug Report,Email
11372,9468,2024-12-12,2024-12-18,Resolved,Medium,Password Reset,Phone
11373,9469,2024-08-16,2024-08-20,Closed,Low,Technical Glitch,Chat
11374,9469,2024-08-22,,In Progress,Low,Feature Request,Chat
11375,9472,2024-08-01,2024-08-03,Closed,Urgent,Bug Report,Forum
11376,9472,2024-08-01,2024-08-03,Closed,High,Billing Inquiry,Email
11377,9472,2024-07-30,,Pending Customer Response,Low,Feature Request,Chat
11378,9473,2024-09-09,,Pending Customer Response,High,Billing Inquiry,Phone
11379,9474,2024-10-22,,Open,Medium,Feature Request,Email
11380,9474,2024-08-14,2024-08-14,Resolved,High,Billing Inquiry,Phone
11381,9476,2024-08-25,,Open,Medium,Technical Glitch,Forum
11382,9476,2024-08-11,2024-08-12,Closed,Low,Bug Report,Forum
11383,9477,2024-10-10,,In Progress,High,Billing Inquiry,Chat
11384,9478,2024-10-06,2024-10-08,Closed,Medium,Billing Inquiry,Phone
11385,9480,2024-09-06,,Pending Customer Response,Low,How-to Question,Forum
11386,9480,2024-07-31,,In Progress,Urgent,Technical Glitch,Phone
11387,9481,2024-08-17,2024-08-19,Resolved,Urgent,How-to Question,Phone
11388,9481,2025-01-28,,In Progress,Urgent,Password Reset,Chat
11389,9482,2024-08-13,2024-08-13,Resolved,Low,Technical Glitch,Chat
11390,9483,2024-10-01,2024-10-03,Resolved,Medium,Billing Inquiry,Email
11391,9484,2024-10-03,,In Progress,High,Password Reset,Chat
11392,9486,2025-02-27,,Open,Medium,How-to Question,Chat
11393,9487,2024-12-16,,In Progress,High,How-to Question,Chat
11394,9489,2024-10-22,2024-10-29,Closed,Urgent,Bug Report,Phone
11395,9490,2024-11-18,2024-11-19,Closed,Low,Technical Glitch,Chat
11396,9492,2024-12-09,,Open,Medium,Feature Request,Phone
11397,9492,2024-12-13,2024-12-19,Resolved,High,Technical Glitch,Forum
11398,9493,2024-08-17,2024-08-22,Resolved,High,Technical Glitch,Email
11399,9494,2024-09-12,,In Progress,Low,Password Reset,Forum
11400,9497,2025-10-09,2025-10-12,Closed,Low,Password Reset,Chat
11401,9497,2025-09-27,2025-10-04,Resolved,Low,Feature Request,Forum
11402,9498,2025-07-23,,In Progress,Medium,Billing Inquiry,Forum
11403,9500,2024-12-07,,Pending Customer Response,Urgent,How-to Question,Chat
11404,9502,2024-10-07,2024-10-07,Resolved,Low,Billing Inquiry,Phone
11405,9502,2024-12-18,,Open,Medium,Feature Request,Email
11406,9503,2025-04-30,2025-05-04,Resolved,Urgent,Feature Request,Chat
11407,9503,2025-01-14,2025-01-14,Resolved,Urgent,Billing Inquiry,Email
11408,9504,2024-10-19,,In Progress,Low,Technical Glitch,Email
11409,9505,2024-08-26,,Pending Customer Response,Urgent,How-to Question,Email
11410,9505,2024-10-24,2024-10-27,Closed,Urgent,Technical Glitch,Forum
11411,9506,2024-09-07,,In Progress,Urgent,Bug Report,Email
11412,9508,2024-11-28,,Pending Customer Response,Medium,Bug Report,Phone
11413,9508,2024-08-17,,Open,Low,Billing Inquiry,Email
11414,9509,2024-12-30,,Open,Urgent,How-to Question,Chat
11415,9509,2024-11-13,2024-11-17,Closed,Urgent,Password Reset,Phone
11416,9510,2024-09-28,,Pending Customer Response,Medium,Password Reset,Forum
11417,9510,2024-10-02,,Open,Urgent,Feature Request,Forum
11418,9511,2024-12-16,,In Progress,Medium,Password Reset,Forum
11419,9516,2024-09-30,2024-10-01,Closed,Low,Technical Glitch,Chat
11420,9516,2024-09-04,,Open,Urgent,Bug Report,Email
11421,9517,2025-02-20,,Pending Customer Response,High,Password Reset,Phone
11422,9520,2024-09-16,,In Progress,High,Bug Report,Phone
11423,9524,2024-12-30,,In Progress,Medium,Bug Report,Chat
11424,9525,2024-09-21,,In Progress,High,Bug Report,Phone
11425,9525,2024-12-05,,Pending Customer Response,Low,How-to Question,Chat
11426,9526,2024-10-12,2024-10-13,Closed,High,How-to Question,Email
11427,9529,2024-12-27,2024-12-28,Resolved,Medium,Technical Glitch,Phone
11428,9529,2024-12-07,,Pending Customer Response,High,Technical Glitch,Email
11429,9529,2024-09-29,2024-09-30,Closed,Medium,Bug Report,Chat
11430,9531,2024-08-06,2024-08-07,Closed,High,How-to Question,Email
11431,9532,2024-12-08,2024-12-08,Resolved,Medium,Bug Report,Email
11432,9533,2025-08-20,,Open,High,Billing Inquiry,Phone
11433,9533,2025-01-22,,In Progress,Urgent,Password Reset,Chat
11434,9534,2024-12-02,,In Progress,High,Bug Report,Chat
11435,9534,2024-10-28,,Open,Urgent,Feature Request,Forum
11436,9535,2024-08-03,,In Progress,Low,Billing Inquiry,Forum
11437,9538,2024-09-23,2024-09-28,Resolved,Urgent,Billing Inquiry,Chat
11438,9538,2024-08-12,,Pending Customer Response,High,Technical Glitch,Phone
11439,9538,2024-08-05,,In Progress,Urgent,Technical Glitch,Forum
11440,9538,2024-09-16,2024-09-19,Resolved,High,Technical Glitch,Email
11441,9539,2024-08-19,2024-08-25,Closed,High,Technical Glitch,Email
11442,9540,2024-10-22,2024-10-25,Closed,Urgent,Password Reset,Phone
11443,9541,2024-10-23,,In Progress,Low,Technical Glitch,Forum
11444,9542,2024-10-31,2024-11-07,Resolved,Medium,Technical Glitch,Phone
11445,9542,2024-09-17,,Open,Medium,Password Reset,Phone
11446,9543,2024-12-07,,Pending Customer Response,Medium,Bug Report,Phone
11447,9545,2024-09-01,,Open,High,Password Reset,Chat
11448,9549,2024-08-05,,Open,Urgent,Billing Inquiry,Forum
11449,9553,2025-06-27,2025-06-28,Resolved,Urgent,Feature Request,Forum
11450,9553,2024-09-13,,Open,High,Feature Request,Email
11451,9553,2025-05-31,2025-06-05,Closed,Medium,How-to Question,Email
11452,9553,2025-02-26,,In Progress,High,Technical Glitch,Email
11453,9554,2024-08-30,,Pending Customer Response,Urgent,How-to Question,Email
11454,9555,2024-08-07,,Open,Urgent,Billing Inquiry,Phone
11455,9555,2024-08-05,,In Progress,Low,Technical Glitch,Chat
11456,9556,2024-09-17,2024-09-22,Closed,Low,How-to Question,Email
11457,9556,2025-01-09,,Open,Medium,How-to Question,Chat
11458,9556,2024-08-31,,In Progress,High,Bug Report,Forum
11459,9557,2024-10-13,,Open,Low,Feature Request,Forum
11460,9557,2025-05-07,,Open,Urgent,Technical Glitch,Chat
11461,9558,2024-08-31,,Open,Medium,Technical Glitch,Phone
11462,9558,2024-08-28,,Open,Urgent,How-to Question,Phone
11463,9559,2024-08-20,,Pending Customer Response,Urgent,Billing Inquiry,Phone
11464,9560,2025-08-21,2025-08-28,Closed,Medium,How-to Question,Chat
11465,9561,2024-08-17,2024-08-24,Closed,Low,Bug Report,Chat
11466,9561,2024-08-12,2024-08-15,Resolved,Urgent,Password Reset,Email
11467,9561,2024-08-23,,In Progress,Low,Bug Report,Chat
11468,9561,2024-08-20,,In Progress,Urgent,Technical Glitch,Email
11469,9562,2024-12-02,,Open,Urgent,Billing Inquiry,Chat
11470,9563,2024-12-19,,Pending Customer Response,Urgent,How-to Question,Chat
11471,9565,2024-10-11,2024-10-17,Closed,Low,Bug Report,Chat
11472,9565,2024-10-08,2024-10-11,Resolved,Low,How-to Question,Forum
11473,9565,2024-08-30,,In Progress,Urgent,Feature Request,Email
11474,9566,2024-10-13,2024-10-15,Closed,Medium,Feature Request,Phone
11475,9566,2024-11-19,,In Progress,Urgent,Feature Request,Phone
11476,9567,2024-10-11,,In Progress,Medium,Technical Glitch,Chat
11477,9567,2024-09-29,,Pending Customer Response,Medium,Feature Request,Phone
11478,9567,2024-09-21,,In Progress,Urgent,Feature Request,Chat
11479,9569,2024-09-07,2024-09-08,Closed,Low,Password Reset,Email
11480,9570,2024-09-20,,Open,Low,Bug Report,Chat
11481,9572,2024-09-07,,Open,Urgent,How-to Question,Phone
11482,9572,2024-09-04,,Pending Customer Response,Low,Technical Glitch,Email
11483,9574,2024-11-28,,In Progress,Low,Password Reset,Phone
11484,9575,2025-12-17,2025-12-20,Resolved,Low,Feature Request,Forum
11485,9575,2024-09-16,,Pending Customer Response,Urgent,Password Reset,Forum
11486,9576,2024-08-14,,In Progress,Low,Technical Glitch,Chat
11487,9577,2024-08-10,2024-08-17,Closed,Urgent,Password Reset,Forum
11488,9578,2024-08-11,2024-08-15,Resolved,High,Password Reset,Email
11489,9579,2024-09-18,,Open,High,Feature Request,Email
11490,9579,2024-10-04,2024-10-05,Closed,High,Billing Inquiry,Chat
11491,9580,2024-12-05,,Open,Medium,Technical Glitch,Phone
11492,9581,2024-09-07,,Open,Medium,Feature Request,Chat
11493,9583,2024-11-13,2024-11-15,Closed,Medium,Billing Inquiry,Chat
11494,9585,2024-08-30,,Pending Customer Response,Medium,Technical Glitch,Forum
11495,9585,2024-09-10,2024-09-15,Closed,High,Bug Report,Email
11496,9586,2024-08-14,,In Progress,Urgent,Technical Glitch,Email
